"Langhar,http://langhar.com/,""Langhar is a web/mobile app to discover awesome home cooked food experiences and 1 meal is donated to the needy per order. Their concept benefits housewives/hobbyists as they can earn extra income and gain popularity. Foodies can explore variety of home cooked cuisines like Punjabi,Mughlai, Sindhi, Continental and Italian  It's AIRBNB + TOMS SHOES for food. Langhar is a trusted community marketplace enabling common people (housewives, hobbyists, professional cooks) to convert their homes into unique restaurants to earn extra income and gain popularity. Also foodies can eat tasty,economical, unique home cooked dishes and have fun. The product is completely social and mobile with facebook integration and a robust reviews and ratings mechanism. Social and viral elements like king/queen badges(for best and unique cooks),online competitions, digital gifts, 3rd party cooking content/reviews will fully engage users. Complete user profiles with loves/response rate and cook/guests info in a timeline/ pinterest UI will build trust."",Langhar is a web and mobile app that enables users to discover home-cooked food experiences and donate to the needy.,team@langhar.com,,,2013-08-01,India,,https://e27.co/startups/langhar,""Consumer, Food & Beverage, Mobile, Software as a Service, Information & Communications Technology"",""https://twitter.com/Langhars,http://www.facebook.com/langhar,https://www.linkedin.com/company/langhar""";;;
"Propertree,https://propertree.id/,""Propertree is a financial technology company with a big vision: to become a leading company in Indonesia that excels in the field of property investment and creates investment inclusiveness, especially in the property sector that can grow and grow together.    We digitize inclusions on capital-intensive property investments into retail investments that are more affordable for investors."",Propertree is a financial technology company with a big vision: to become a leading company in Indonesia that excels in the field of property investment,startups@e27.sg,,,,Indonesia,,https://e27.co/startups/propertree,Finance,"",""";;;
"BelowCepek.com,http://www.belowcepek.com/,""BelowCepek.com is an online store concept, which was launched on November 24, 2011. It is an online shop that only sells woman clothes made in Indonesia for Indonesia woman with price under Rp. 100,000."",""BelowCepek.com is an online store concept, which was launched on November 24, 2011 Concept promoted by BelowCepek.com is selling products made in Indonesia qualified for under $100,000"",admin@belowcepek.com,,,2011-11-01,Indonesia,,https://e27.co/startups/belowcepek-com,""Consumer, Design , E-commerce, Retail, Information & Communications Technology"",""https://twitter.com/belowcepek,https://www.facebook.com/belowcepek,""";;;
"Buttertrade,http://www.buttertrade.com.sg,,Buttertrade is an online marketplace that co-matches consumers' orders for delectable cakes from boutique bakeries in Singapore. It also serves to ensure that delivery to the customers is prompt.,admin@buttertrade.com.sg,,,2015-09-01,Singapore,,https://e27.co/startups/buttertrade,Food & Beverage,""http://www.facebook.com/buttertradesg,""";;;
"Blink,http://www.blinnnk.com/,""Blink, which is available in both Chinese and English (although the English can be a bit rough at times) works like this: the camera comes on as soon as the app is opened. Thumbnail images of all the user’s friends line the right side. Click one of them to snap a photo or hold to take a 16-second video, then add some MS Paint-style graffiti, text, and an audio message. When the recipients get it, they can add on to the photo with their own embellishments and send it back. The photos and videos disappear after they’re swiped away, but screenshots are allowed and senders can choose to save the original image to their phone. There’s no history of any chat dialog."",""Blink is a new photo sharing and messaging app. The photos & videos disappear after they’re swiped away, but screenshots are allowed & senders can save images."",info@blink.la,,,,China,,https://e27.co/startups/blink,""Consumer, Entertainment, Media, Software as a Service"",""https://twitter.com/blinkdotla,,""";;;
"Finda,https://www.finda.co.kr/,""Finda is an online financial comparison platform across various financial products with the mission that is to create the most customer-centric product that helps people make the best financial decisions for their entire life. It provides a customized instant quote on loan and educates users to make better financial decision. Product will launch in January with loan products and savings first. Also it serves calculators, tips and educational contents in the product. Eventually it recommends the best financial products such as loan, credit card, auto insurance from the market according to each profile, through data mining and algorithm.  It is founded 2015 October by 2 co-founders, 2 engineers and 1 product manager who have more than 50 years experiences as serial entrepreneurs in total. Headquarter is based in Seoul, Korea."",Finda is an online financial comparison platform across various financial products with the mission that is to create the most customer-centric product.,startups@e27.co,,,,South Korea,,https://e27.co/startups/finda,Finance,""http://facebook.com/findaforyou/,""";;;
"Alma Mater   ,http://www.almamaterstore.in/,""Alma Mater is India's Largest Merchandise Brand for Schools, Colleges and Corporates. Alma Mater is an online brand for customized merchandise and alumni memorabilia for schools, colleges and companies. The core products which Alma Mater specializes in are t-shirts, sweatshirts, pullovers, bulk custom printed t-shirts, hoodies and personalized gifts Almamater has been providing unique custom t shirt printing for online customers for over 5 years now. Almamater customized t shirts is made to order for you. Almamater is an online customized t shirts website which allows the online users to create their own unique personalized t shirt design. You can customize your t shirt by customizing the text, design or even customize t shirt with your own photos. Almamater gives you the platform on which you can create and also adjust the design on the round neck tee, hoodies or collar tees.  Their custom design user inter face is very user friendly. At Almamater the navigation flow of designing your own t shirt is loaded with many features compared to any other personalized t shirts websites. With the help of our Almamater customized t shirt play design tool you can design merchandises for your school, college, celebrations or for any event. They have a wide range of available colors and sizes to choose for your customize t shirts."",""Alma Mater is India's Largest Merchandise Brand for Schools, Colleges and Corporates"",startups@e27.co ,,,,India,,https://e27.co/startups/alma-mater,""Design , E-commerce, Retail, Information & Communications Technology"",""https://twitter.com/almamaterstore,https://www.facebook.com/almamaterstore,https://www.linkedin.com/company/alma-mater-store""";;;
"DriveUp,https://www.driveup.app/,""DriveUp is the fastest and best booking service for private cars, taxis, tuktuk and more in Cambodia, Laos and Myanmar.    DriveUp cabs are run by professional taxi drivers only.    DriveUp - where you can rent a car or tuktuk  1. You can grab taxi services for the biggest cities in Cambodia, like Phnom Penh, Siem Reap, Battambang and Sihanoukville, but also the smaller cities like Pailin, Serei Saophoan, Kampot, Poipet, Kampong Cham, Kampong Thom, Bavet and others.    2. We also work in Laos, like Vientiane, Luang Prabang and Pakse.    3. We provide comfortable transport rides in Myanmar (Burma), like Yangon, Mandalay, Naypyidaw, Sittwe, Bagan, Inle Lake, Thandwe and others.    DriveUp - we care about your safety  Unlike local transport network taxi companies, DriveUp employs licensed & certified drivers. All drivers are monitored in real-time during the shift. DriveUp vehicles are prohibited from accepting passengers hailing in the streets and they adhere to terms and conditions of the laws in Cambodia, Laos and Myanmar (Burma). Riders are logged through the organization’s website or mobile app and assigned an appropriate driver and car in real-time.    DriveUp - other benefits  - Pricing. Using our app gives you a chance to grab car and tuktuk rides at a comparably low cost. You can check price of your taxi or transport before the ride starts.  - Quality. We provide high quality service, so you can always be sure to grab best cabs with the best support when it comes to providing quick and precise answers, as we are open to your needs and problems 24/7.  - Safety - the drivers are selected and trained thoroughly. With the help of rating system, this helps us ensure to provide best possible taxi ride service in Cambodia, Laos and Myanmar (Burma).  - Tracking - adhering to high technology standards is what allows us to provide you with an app that checks the distance from your driver, your movements from pickup to the delivery point and many more."",""DriveUp is the fastest and best booking service for private cars, taxis, tuktuk and more in Cambodia, Laos and Myanmar."",startups@e27.sg,,,,Laos,,https://e27.co/startups/driveup,""Transportation, Travel"","",""";;;
"Accern,https://accern.com/,""Accern is a data design company that helps automate research and data analysis processes within organizations to aid in intelligent decision making by applying cutting-edge artificial intelligence technologies. Each day, Accern monitors billions of websites and premium licensed content, extracts numerous insights per story and creates tailored news analytics solutions for clients with flexible delivery options. Accern recently made Forbes'​ 30 Under 30 for 2018 under Enterprise Technologies"",Accern is a data design company that helps automate research and data analysis processes within organizations to aid in intelligent decision making by applying cutting-edge artificial intelligence tec,,,,2014-01-01,United States of America,,https://e27.co/startups/accern,Software as a Service,"",""";;;
"VS Story,http://VSStory.com,We help companies navigate through the latest innovation & technology in storytelling and communications.     We are based in Southeast Asia and work all over the world.     Bring your Vision to life.,""VS Story empowers purpose-driven companies to start using storytelling more strategically   to attract more conscious customers, inspire employees and grow their business."",letsgo@VSStory.com,,,2016-09-01,Singapore,,https://e27.co/startups/vsstory-1,""Agency & Consulting, Consulting, PR & Communications, Social Enterprise"","",""";;;
"MobiSwipe  ,https://mobiswipe.in/,""MobiSwipe is the most convenient Mobile Payment Service that enables Merchants to Accept Credit & Debit Card Payments Anywhere & Anytime.  Current Merchant Pain Points  - eCommerce & Door-step Payment Collection Companies like Utility Bill Payment, etc. work with Logistics Partners and accept Payments on Delivery (80%+) and it takes 2 - 3 weekss time for getting the payment from Logistics Partners  - COD Return Stock Rate is 40% and Stock Returns takes in 1-2 weeks  - Existing POS Systems (EDC Systems) are stand alone and requires Manual Capturing & Data Entry for each transaction against Merchants Invoice Details  - No Option for eCommerce Customers to choose Card-On-Delivery"",""MobiSwipe is the most convenient mobile payment service, that enables merchants to accept credit & debit card payments anywhere & anytime."",startups@e27.co,,,,India,,https://e27.co/startups/mobiswipe,Finance,""https://twitter.com/MobiSwipe,,https://www.linkedin.com/company/mobiswipe-technologies-private-limited""";;;
"Lucence,https://www.lucencedx.com/,""At Lucence Diagnostics, our mission is to achieve early cancer detection, better treatment and less suffering through deep genome intelligence. We work as a team of diverse and exceptional individuals committed to a single cause: to fight cancer. We come from many different fields including oncology, laboratory medicine, technology development and data science but share the vision of a world without avoidable cancer deaths.    Founded by Dr. Tan Min-Han, with headquarters in Singapore and offices in Hong Kong and San Francisco, Lucence invents and delivers genomic diagnostics to cancer physicians and patients. Dr. Tan, a world leader in medicine, is recognized internationally for his insights in clinical medicine, human genetics and medical data analytics which regularly rewrite orthodoxy, including the landmark discovery of the circulating tumor-endothelial cell cluster in the blood of cancer patients, overturning a fifty year scientific dogma. Infused with the same DNA of restless and relentless innovation, Lucence is focused on delivering the highest quality services to patients and physicians to improve health and reduce suffering for humanity."",""At Lucence Diagnostics, our mission is to achieve early cancer detection, better treatment and less suffering through deep genome intelligence."",,,,,Singapore,,https://e27.co/startups/lucence,Healthtech,"",https://www.linkedin.com/company/lucence/""";;;
"Vishwjeet Green Power Technology Pvt Ltd,http://www.vishwjeet.com,""Vishwjeet is a designer and manufacturer of innovative equipments that facilitate the use of renewable energy resources. The products and solutions include Solar Water Pump Controller, Solar Charge Controller, Solar MPPT Charge Controller, Solar Off-Grid Inverter, Solar Hybrid Inverter, Charge Controller for Electric Vehicle, Solar Water Pumping System, Remote Monitoring System, Solar Power Plant, Automatic Vehicle Classification System, Highway Emergency Communication System. For More Details Visit: http://www.vishwjeet.com"",""Solar Charge Controller, Solar MPPT Charge Controller, Solar Off-Grid Inverter, Solar Hybrid Inverter, Charge Controller for Electric Vehicle, Solar Water Pumping System, Remote Monitoring System."",service@vishwjeet.com,,,,India,,https://e27.co/startups/vishwjeet-green-power-technology-pvt-ltd,,""https://twitter.com/Vishwjeetgreen,https://www.facebook.com/vgptpune,""";;;
"ObvioHealth,http://obviohealth.com/,We are a team of professionals dedicated to help healthcare companies identify and substantiate their claims. Technology is transforming how healthcare stakeholders can achieve better outcomes for patients in a cheaper and faster way than ever before. ClaimIT is the first 100% online clinical trial platform.,We are a team of professionals dedicated to help healthcare companies identify and substantiate their claims.,bryan.silverman@comcast.net,,,,Singapore,,https://e27.co/startups/obviohealth,Healthtech,"",""";;;
"Zorsay,http://www.zorsay.com/questions/recent,""Zorsay is a community for online shoppers to share their shopping experiences, ask questions and find answers to your shopping queries. Zorsay is a free informative platform for buyers like you to make better buying decisions while shopping online.  We are helping buyers like you, connect with other buyers to get unbiased insights about a Product or a Service. We also help you connect with Online Sellers to give expert advice for your shopping needs."",""Zorsay is a community for online shoppers to share their shopping experiences, ask questions and find answers to your shopping queries."",startups@e27.co ,,,,India,,https://e27.co/startups/zorsay,""E-commerce, Platform"",""https://twitter.com/sayZorsay,https://www.facebook.com/say.zorsay,https://www.linkedin.com/company/zorsay""";;;
"Gluu Life Pte Ltd,http://www.gluu.life,""Gluu Life is founded on the idea that communities + connectivity breed opportunities, micro-entrepreneurs and progress. Gluu's aim is to build a global community who can share mobile connectivity safely and securely, therefore increasing the access and experience of connectivity wherever one is, especially when travelling.  This tech start-up team, that is expanding quickly, forms an innovative culture with """"can-do"""" attitude. All of us believe in the purpose of our work, also believe it is as important to have fun as it is to deliver."",Gluu is the world's first P2P marketplace for communities all over to share mobile connectivity or mobile data wherever. Founded in Singapore by experienced technology and media executives.,shufen@gluu.life,,,2017-03-01,Singapore,,https://e27.co/startups/gluu-life-pte-ltd,""Advertising, Big Data, Internet of Things, Platform, Information & Communications Technology"",""https://www.facebook.com/gluuer,https://www.linkedin.com/company/13426332/admin/updates/""";;;
"webo,https://webo.pk,,""Webo.pk is a full-service web designing and web hosting consulting company,that has provided web solutions for many  small, big, and international business company."",sales@webo.pk,,,2009-05-01,Pakistan,,https://e27.co/startups/webo,""Design , E-commerce, Information & Communications Technology"",""https://twitter.com/webo_pk,https://www.facebook.com/webo.pk/,https://www.linkedin.com/in/webopk""";;;
" Miracas ,http://miracas.com/,""Miracas Lifestyle is an international designer brand for apparels, handbags, shoes, home decor products watches etc.. Miracas brings the best designs from around the world. www.miracas.com. Headquarted in Pune , India, Miracas has presence in three countries."",""Miracas Lifestyle is an international designer brand for apparels, handbags, shoes, home decor products watches etc.Miracas brings the best designs from all over the world at your door step."",startups@e27.co ,,,,India,,https://e27.co/startups/miracas,""E-commerce, Retail, Information & Communications Technology"",""https://twitter.com/Miracaslife,https://www.facebook.com/miracaslife/timeline,https://www.linkedin.com/company/miracas""";;;
"Bitzbillo,https://bitzbillo.com,""Bitzbillo is an advanced software development firm with its team members boasting over experience on blockchain.  The team consists of blockchain coders in blockchain technology for startups and business application through various intelletual testing, research & development.  Premium and High-secured services to build your following business applications : 1) Digital token creation and deployment, token exchange platform 2) Smart contracts code creation and deployment, code exchange platform 3) ICO token sale platform 4) Newcoin development ideas and get free consultation for your needs."",""Bitzbillo helps to build #blockchain #businesses including #Tokens #creation , #newcoin #development and also coinmarketcap API development, #smart #contracts creation!"",talk@bitzbillo.com,,,,India,,https://e27.co/startups/bitzbillo,""Enterprise Solution, Blockchain, Agency & Consulting, Agency & Agency & Consulting"",""https://twitter.com/BitzbilloCom,https://www.facebook.com/Bitzbillo-379865885769976/?modal=admin_todo_tour,https://www.linkedin.com/in/bitzbillo-ico-business-consultant-020693153/""";;;
"Spark Technology,https://www.sparktechnology.in/,""Spark Technology is a leading technology service providers and software development company specialising in systems integration, application development, custom software development, software testing, cloud services, rich web technologies,E-Commerce Solution and digital marketing. Spark Technology brings together an industry experience with a global footprint spanning continents, extrapolating its flexible and entrepreneurial services to clients."",""Spark Technology brings together an industry experience with a global footprint spanning continents, extrapolating its flexible and entrepreneurial services to clients."",info@sparktechnology.in,,,2015-01-01,India,,https://e27.co/startups/spark-technology,""Software as a Service, Agency & Consulting"",""https://twitter.com/Spark_Tech01,https://www.facebook.com/Sparktechnology.in/,https://www.linkedin.com/company/http-www-sparktechnology-in-/""";;;
"Nesting Grounds,http://nestinggrounds.in/,,Break away into the serenity and peaceful surroundings of Nesting Grounds and rejuvenate your senses.,groundsnesting@gmail.com,,,,India,,https://e27.co/startups/nesting-grounds,,"",""";;;
"QRIOSITY,http://www.qriosity.com.sg,Qriosity aims to express branding + website + interior design from the standpoints of both the client and the business. We shape a better world for starts-up and new concepts of exsisting businesses. Visit us at www.qriosity.com.sg,Qriosity aims to express branding + website + interior design from the standpoints of both the client and the business. We shape a better world for starts-up and new concepts of exsisting businesses.,joyce@qriosity.com.sg,,,2012-01-01,Singapore,,https://e27.co/startups/qriosity,""Enterprise Solution, Agency & Consulting, Design , Advertising, Information & Communications Technology"","",https://sg.linkedin.com/in/lohjoyce""";;;
"AnnualBooks,http://www.annualbooks.com/,""An all-in-one yearbook platform that can also help educators build school newspapers. The service has integrated features such as collaboration, grading and an alumni database tool."",""An all-in-one yearbook platform that can also help educators build school newspapers. The service has integrated features such as collaboration, grading and an alumni database tool."",startups@e27.co,,,,Philippines,,https://e27.co/startups/annualbooks,""Education, Media"","",""";;;
"DACK - Optimize Last Mile Delivery,http://www.dack.in,,Simplified technology platform to manage and optimize last mile delivery operations,santosh.patil@caesarsoftware.co,,,2015-07-01,India,,https://e27.co/startups/dack,""Logistics\/Supply Chain, Software as a Service"",""https://twitter.com/dackbycaesar,https://www.facebook.com/caesar.dack/,https://www.linkedin.com/company/caesar-software""";;;
"Koonk Technologies- Cloudrino,https://cloudrino.net,""Cloudrino is a Cloud IaaS platforn using which one can set up servers within 30 seconds. The idea is to provide a clean,hassle free,graphical interface to end users who might not be that tech savvy."",""Cloudrino is a Cloud IaaS platforn using which one can set up servers within 30 seconds. The idea is to provide a clean,hassle free,graphical interface to end users who might not be that tech savvy."",tarusha@koonk.com,,,,India,,https://e27.co/startups/koonk-technologies-cloudrino,Software as a Service,"",""";;;
"Booking Boss,http://www.bookingboss.com/,""Booking Boss is so much more than an online booking system. It is an all-inclusive growth platform that offers you: Powerful and easy-to-use software to help you streamline and manage your bookings. Unrivalled 24/7 support that helps you onboard and simplify your business management in an instant. Distribution partners and integration to help you attract actively searching customers. Marketing and business advice and tools, from experienced people who are dedicated to your growth."",Booking Boss is so much more than an online booking system. It is an all-inclusive growth platform .,startups@e27.co,,,,Australia,,https://e27.co/startups/booking-boss,Software as a Service,"",""";;;
"Evobi  ,http://www.bibox.in/,Evobi is a product development company having cutting edge expertise in human machine interfaces and interactions.  They build innovative technology products which can be leveraged in various domains. Their first product is called the BiBox. Which is a Hardware-Software tool for kids for building smart technology applications easily.,Evobi is a product development company having cutting edge expertise in human machine interfaces and interactions.,support@bibox.in,,,,India,,https://e27.co/startups/evobi,""Education, Hardware, Internet of Things, Software as a Service"",""https://twitter.com/bibox,https://www.facebook.com/biboxinnovations/timeline,https://www.linkedin.com/company/evobi""";;;
"AmeriLing LLC,https://ameriling.com/,,""AmeriLing offers a full range of certified translation services including certified document translation, interpreters, and legal and paralegal translation. Contact us to find out more."",info@ameriling.com,,,,United States of America,,https://e27.co/startups/ameriling-llc,Consulting,"",http://www.linkedin.com/company/ameriling-llc""";;;
"Springpeople Software Pvt Ltd,https://www.springpeople.com/,""Founded in 2009, SpringPeople is a global premier eLearning marketplace for Online Live, Instructor-Led classes. It provides corporate training for high-end and emerging technologies, methodologies and products. As a master certified partner for Pivotal, Elastic, Lightbend, EMC, VMware, MuleSoft, RSA and Hortonworks, SpringPeople offers certified training, designed by the people who created the technology. The company was founded by two enthusiastic IIT alumni, Ravi Kaklasaria and Peeush Bajpai, who quit their lucrative jobs to change the face of training and development in India. Started with a small crew and a great vision, today SpringPeople boasts of a global footprint with learning centers across India, UK, and the U.S.A. SpringPeople caters to both corporate clients as well as individuals to serve their training needs for high-end and emerging technologies, methodologies and products. The organization takes complete ownership of the end-to-end training process and offers 100% money back guarantee to its customers.  As SpringPeople strives to become the only go-to organization to be an expert in any technology in the future, it is committed to creating a network of high-quality, open-house corporate training/learning centers. The company aims to reduce the Total Cost of Learning (TCL) while maximizing Return on Investment (ROI) made by the organizations on training. Our Trainings SpringPeople caters to both corporate clients as well as individuals to serve their training needs for high-end and emerging technologies, methodologies and products. It provides Online Live, Instructor-led classes (virtual classroom), Public/Open-House Classroom-based trainings, One-on-One Coaching or Corporate Training.  Satisfied Clientele Cisco, EMC, Cognizant, Intel, IBM, McAfee, Accenture, Intuit, GE, HCL, Flipkart, Infosys, L&T, IMS Health, MindTree, Aricent, Fidelity, HP, Honeywell, Indus Valley Partners, TCS, HSBC, Dell, Goldman Sachs, Wells Fargo, VMWare to name a few."",""Founded in 2009, SpringPeople is a global corporate training provider for high-end and emerging technologies, methodologies and products. SpringPeople is ISO 9001:2008 & ISO 10002:2014 certified."",training@springpeople.com,,,2009-10-01,India,,https://e27.co/startups/springpeople-software-pvt-ltd,""Education, Agency & Consulting"",""https://twitter.com/SpringPeople_SP,https://www.facebook.com/springpeople.corporate.training,https://www.linkedin.com/company/springpeople-software-private-limited""";;;
"PT. BISMA Korpora Nusantara,http://www.BISMAcenter.com,,BISMA is stand for Business Internet Startup Marketing Affiliates.,TerlihatDitemukan@Gmail.com,,,,Indonesia,,https://e27.co/startups/tedi,""Education, Advertising"",""https://twitter.com/BISMAMedia,,http://www.LinkedIn.com/in/AliAkbarBISMA""";;;
"Softlabs Group,https://www.softlabsgroup.com/,""Softlabs Group is one of the best Software Development Companies that offer highly innovative, robust, secure, and cost-effective web, mobile app, and software development services. From the past 15 years, we have been delivering Software Outsourcing services to our clients all over the globe. The company has expert teams of software and web developers who are well versed in the use of various technologies like .Net MVC, Javascript, jQuery, AngularJS, Ionic, PHP, React Native, etc.     We are rated as a Top Software Development Company in India by Clutch.co.    Therefore, we are amongst the most preferred Software Outsourcing Companies from Mumbai, India, known for providing custom, made-to-order enterprise digital solutions to reputed clients worldwide across multiple domains such as Engineering, Export-Shipping, Pharmaceuticals, Manufacturing, Construction, Hospitality, Transportation and Travel, Education, Banking, etc. Using the latest technology and development techniques, we ensure our customers stay up-to-date of most updated technology.    Also, Softlabs is rated as a Top Blockchain Company in India by GoodFirms.    We offer various Blockchain Development Services which includes Blockchain Technology Software Development, Blockchain Maintenance, Cryptocurrency Wallet Development, Smart Contract Development, Blockchain Consulting, etc., to get the result of the best Blockchain Development Solution. Our Blockchain experts assist our clients to build incorruptible digital and distributed ledger for economic transactions that can be customized according to your transaction needs.    Why Softlabs Group    • Total IT Solutions  • 15+ years of Excellence  • Proven Track Record  • Extensive in-house Training programs  • Quality Management  • Information Security Management  • Dedicated Quality Assurance Team  • Transparent Billing    Services We Offer:    • Custom Software Development  • Web Application Development  • Mobile Application Development  • Website Design"",""Softlabs Group is the best software development company in India offering custom software development service, mobile application development services for your business."",business@softlabsgroup.com,,,2003-01-01,,,https://e27.co/startups/softlabs-group,Software as a Service,""https://twitter.com/SoftlabsGroup,https://www.facebook.com/SoftlabsGroup,https://www.linkedin.com/company/softlabs-group""";;;
"Sequence Communication,https://www.sequenceindia.com,""n 2003, a group was initiated at Mumbai to cater advertising needs of the market. Primarily the group was focused on traditional advertising methods and positioned as “definition of advertising”. Later by 2013 the group was reconstructed to accommodate the emerging trends and developments in the marcomm field and Sequence Communications Private Limited formed."",A strong team of experts with the ability & integrity to deliver We offer the complete array of communication solutions under one roof.,info@sequenceindia.com,,,2002-07-01,India,,https://e27.co/startups/sequence-communication,,""https://twitter.com/PvtSequence,https://www.facebook.com/sequence.communications/,https://www.linkedin.com/company/sequenceindia""";;;
"PlayTooMe,https://www.playtoome.com/,""PlayTooMe enables anyone with friends to perform in concert — live and on stage! Choose a time, sell the tickets, and Playtoome does the rest: providing the venue, production, recording and live streaming. PlayTooMe is adding 100 artists per week to its artist community, which recently exceeded 6000 artists. The company is backed by Enterprise Singapore, Venture Catalysts, and SOSV MOX."",""PlayTooMe enables anyone with friends to perform in concert — live and on stage! Choose a time, sell the tickets, and Playtoome does the rest"",startups@e27.sg,,,,Singapore,,https://e27.co/startups/playtoome,Entertainment,"",""";;;
"MAQTOOB,http://www.maqtoob.com/,""MAQTOOB is a two-sided platform. Entrepreneurs and freelancers can easily​ discover ​relevant business tools. App creators can display their products and generate leads. They want to help you with one single thing. Being your own boss and having control of your own time and money. That’s it. You will find here the best available tools to start and grow your business. If not, let them know what's missing, or help other entrepreneurs by sharing your feedback...So they can all make a difference. MAQTOOB was founded with a vision to: • support the view que anybody can start a business  • Provide the right tools Which make running a business much easier  • enable exchange of relevant feedback and foster innovation"",MAQTOOB is a two-sided platform. Entrepreneurs and freelancers can easily​ discover ​relevant business tools. App creators can display their products and generate leads.,info@maqtoob.com,,,2014-01-01,Singapore,,https://e27.co/startups/maqtoob,""Education, Mobile, Software as a Service, Information & Communications Technology"",""https://twitter.com/maqtoobtools,http://www.facebook.com/maqtoob,https://www.linkedin.com/company/maqtoob-com""";;;
"Ufirst Inc.,http://www.theufirst.com,""- Our company mission is to reduce all the suffer of disabilities by using technology. We are currently developing Software/Hardware which is designed to assist deaf, hard of hearing.  - It is called """"NUGUNA neckband"""". """"NUGUNA"""" is meaning of """"Anyone"""" in Korean. Some people is having difficulties while others is not. For """"some"""" our company will make a effort constantly.  # Nuguna neckband(for deaf, hard of hearing) 1. low price : compared to other hearing aid products our """"Nuguna neckband"""" is position at a low-price 2. Vibration system : By using vibration system our customer will notice the direction of sound easily(baby crying sound, sound of a bell, car honking etc) 3. Alarm : our customer can setting their alarm, vibration will help to wake them up 4. easy control with application : By using application users are easily can control the neckband.  - sound threshold  - vibration strength  - length of vibration  - setting alarm 5. No side effect Ufirst Inc. is consistatly make a effort to be in Global wearable medical care market."",""Our company mission is to reduce all the suffer of disabilities by using technology. We are currently developing SW/HW which is designed to assist deaf, hard of hearing. It is called NUGUNA neckband."",info@theufirst.com,,,,South Korea,,https://e27.co/startups/ufirst-inc,,"",""";;;
"Finnoq,https://www.finnoq.com/,,""Finnoq is building the first marketplace for opinion polls, where everyone can monetize their opinion and unused knowledge."",office@finnoq.com,,,2017-02-01,Austria,,https://e27.co/startups/finnoq,""Blockchain, Marketplace"",""https://twitter.com/Finnoq,http://www.facebook.com/Finnoq/,http://www.linkedin.com/company/finnoq/""";;;
"RimBit,http://www.rimbit.com/,""Rimbit is a Crypto Currency, just like Bitcoin. Rimbit facilitates Bitcoin use, in a very easy way, so the non techies of this world can enjoy Bitcoin.  ll you need to do is download a wallet for your Operating System, whether its Windows, Mac or Linux, from our Resources area, located at http://rimbit.com/resources/categories/rimbit-wallets.1/ Once you have installed the free wallet, it will have generated your first Rimbit Wallet Address, that is unique per the install, so don't lose it. You can then Send or Receive Rimbit from the wallet to any other wallet address, be it to your friends or relatives, as a purchase or just hold onto it, while Rimbit gathers momentum, like Bitcoin and its value to the USD increases as more people begin using it and the value increases."",""Rimbit is a Crypto Currency, just like Bitcoin. Rimbit facilitates Bitcoin use, in a very easy way, so the non techies of this world can enjoy Bitcoin."",startups@e27.co,,,,Thailand,,https://e27.co/startups/rimbit,Blockchain,""https://twitter.com/RimBitCompany,,""";;;
"JobNet.com.mm,http://jobnet.com.mm,""We are the largest and fastest growing recruitment technology / online job portal in Myanmar. Our vision is to enable people and companies in Myanmar to succeed. Myanmar really is among the fastest growing digital economies in the world with immense potential, where early movers have a huge impact in establishing a dominant presence and shaping the development of the marketplace. After successfully exiting previous businesses, JobNet was launched in 2015 by an international team proven entrepreneurs and tech enthusiasts. Within a short time, JobNet has already established the most dominant presence in the online recruitment market connecting millions of professionals every month."",We are the largest and fastest growing recruitment technology / online job portal in Myanmar. Our vision is to enable people and companies in Myanmar to succeed.,startups@e27.co,,Matt De Luca,2015-10-01,Burma,,https://e27.co/startups/jobnet-com-mm,""Big Data, Human Resources, Information & Communications Technology, Productivity & CRM"",""https://www.facebook.com/jobnet.com.mm/,""";;;
"hostdestination.com,http://hostdestination.com,""Web hosting is the service that makes your website available to be viewed by others on the Internet. A web host provides space on its server, so that other computers around the world can access your website by means of a network or modem. There are literally thousands of web hosting services available today, ranging from free services with limited options to expensive, specialized business web hosting services. Which option you choose depends primarily on how you plan to use your website and how much you want to spend"",Web hosting is the service that makes your website available to be viewed by others on the Internet. A web host provides space on its server.,kunalbhartilpu@gmail.com,,,2014-01-01,India,,https://e27.co/startups/hostdestination-com,""Enterprise Solution, Cybersecurity, Design , E-commerce, Software as a Service, Agency & Consulting, Information & Communications Technology"",""https://www.facebook.com/Hostdestinationcom-455009958029926,""";;;
"Liquid Group,http://www.liquidpay.com,""Powering Payment in a Digital World Liquid Group is a payments technology company. We operate an open and intelligent payments and consumer engagement platform that delivers integrated and personalised mobile experiences.  We provide merchants with tools to drive customer acquisition and improve their marketing efficiency. Through our intelligent analytics and campaign management tools, our merchant partners are able to understand and influence their customers’ purchasing behaviours, providing an improved customer experience and driving meaningful and sustainable business growth.  We work with financial institutions and telecommunications organizations to enhance their mobile payment capabilities, enabling them to deliver impactful and high value experiences for their valued customers.  Liquid Group was founded to transform the future of payments. We are a subsidiary of Korvac Holdings Pte Ltd., an investment holding and management company specialising in payments technology.  For more information, visit www.liquidpay.com"",Liquid Group is a payments technology company. We operate an open and intelligent payments and consumer engagement platform that delivers integrated and personalised mobile experiences.,hr@liquidpay.com,,,2015-11-01,Singapore,,https://e27.co/startups/liquid-group-pte-ltd,""Internet of Things, Mobile"",""https://twitter.com/Liquid_Pay,https://www.facebook.com/GetLiquidPay/,https://sg.linkedin.com/company/liquid-pay""";;;
